	19	27	36	43	51	59	60	61
c82935_g2	12.00	38.00	28.00	40.00	12.00	21.00	15.00	47.00
c11317_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c87676_g12	5.00	0.00	9.00	2.00	4.00	6.00	7.00	6.00
c98110_g1	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
c88207_g7	19.00	12.00	23.00	50.00	39.00	34.00	22.00	58.00
c79104_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c86432_g6	650.00	477.00	500.00	780.00	459.00	245.00	506.00	615.00
c170158_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c158151_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c177331_g1	0.00	0.00	0.00	1.00	1.00	3.00	0.00	1.00
c190698_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c85917_g11	33.00	11.00	10.00	35.00	54.00	89.00	38.00	60.00
c187891_g1	0.00	0.00	0.00	1.00	1.00	0.00	1.00	0.00
c145287_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c178423_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c213488_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c160771_g1	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
c127447_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c172169_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c12143_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c40156_g1	0.00	0.00	0.00	0.00	0.00	2.00	0.00	1.00
c139676_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c81712_g1	23.00	24.00	16.00	12.00	5.00	19.00	11.00	32.00
c192122_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c165454_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c15153_g1	0.00	0.00	8.00	0.00	0.00	0.00	0.00	0.00
c74722_g1	2.00	6.00	3.00	3.00	1.00	4.00	4.00	3.00
c202256_g1	0.00	1.00	1.00	0.00	1.00	3.00	0.00	0.00
c81376_g1	0.00	0.00	1.00	0.00	1.00	1.00	0.00	0.00
c33988_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c157760_g1	0.00	0.00	0.00	0.00	0.00	2.00	3.00	0.00
c92361_g1	6.00	3.00	3.00	8.00	1.00	10.00	4.00	5.00
c187483_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c160484_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00
c159544_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c147780_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c139146_g1	0.00	0.00	0.00	4.00	0.00	0.00	0.00	0.00
c85230_g1	11.00	10.00	6.00	5.00	1.00	2.00	0.00	3.00
c62668_g1	1.00	0.00	0.00	31.00	5.00	5.00	19.00	5.00
c213465_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c168452_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c143146_g1	1.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c91314_g2	231.00	501.00	627.00	571.00	570.00	602.00	521.00	662.00
c37968_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c167647_g1	0.00	0.00	3.00	0.00	1.00	0.00	1.00	0.00
c102185_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c95389_g1	0.00	2.00	0.00	0.00	1.00	0.00	0.00	0.00
c204231_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c85642_g2	23.00	45.00	56.00	60.71	66.00	100.00	53.00	89.00
c97803_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00
c84214_g5	7.00	14.00	6.00	12.00	8.00	10.00	8.00	16.00
c174943_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c133828_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c83964_g4	12862.23	6760.63	8868.74	11128.24	6232.11	5222.09	6163.83	8175.91
c7706_g1	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c97919_g1	0.00	0.00	1.00	0.00	0.00	0.00	2.00	0.00
c197725_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c161654_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c181626_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c83355_g1	0.00	12.00	7.00	7.00	7.00	1.00	8.00	19.00
c95179_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c195479_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c90182_g5	3.00	9.00	36.00	80.00	74.00	34.00	65.00	56.00
c88604_g1	12.00	7.00	19.00	2.00	7.00	13.00	9.00	15.00
c83756_g3	0.00	0.00	2.00	0.00	2.00	0.00	1.00	1.00
c43735_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c142517_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c97466_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c127180_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c179055_g1	1.00	0.00	0.00	0.00	1.00	1.00	0.00	1.00
c28062_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00
c152521_g1	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00
c75900_g1	146.00	177.00	212.00	347.00	270.00	322.00	265.00	365.00
c65650_g1	3.00	5.00	8.00	2.00	6.00	7.00	2.00	5.00
c157406_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c171994_g1	48.00	27.00	13.00	48.00	26.00	21.00	15.00	28.00
c92716_g2	1.00	2.00	2.00	0.00	1.00	3.00	1.00	1.00
c198719_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c80585_g3	129.00	180.00	217.00	223.00	154.00	136.00	176.00	248.00
c83922_g4	16.01	6.00	5.00	9.01	1.00	2.00	3.00	1.00
c57263_g1	1.00	1.00	1.00	2.00	0.00	1.00	1.00	0.00
c42588_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c211797_g1	0.00	0.00	0.00	0.00	0.00	0.00	4.00	0.00
c200615_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c197590_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c148856_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c119628_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c49305_g1	0.00	0.00	1.00	1.00	0.00	0.00	1.00	0.00
c188455_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c47265_g1	1.00	0.00	0.00	1.00	1.00	1.00	2.00	1.00
c197395_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c59905_g2	1.00	0.00	0.00	2.00	0.00	1.00	0.00	2.00
c61106_g1	3.00	1.00	3.00	3.00	1.00	2.00	0.00	4.00
c158437_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c89384_g1	75.00	120.00	130.00	149.00	117.91	158.00	86.00	135.00
c25749_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c151268_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c197210_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	1.00
c82005_g3	3.00	1.00	1.00	10.00	6.00	9.00	9.00	7.00
c114718_g1	2.00	1.00	1.00	0.00	1.00	0.00	0.00	0.00
c171345_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c73148_g1	0.00	1.00	0.00	3.00	0.00	0.00	1.00	0.00
c139057_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c94799_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c92931_g1	111.00	128.00	140.00	262.00	184.00	86.00	109.00	101.00
c52426_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c152363_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c13124_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.00
c136692_g1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
c94065_g4	0.00	0.00	22.00	0.00	1.00	25.00	1.00	24.00
c19632_g1	0.00	2.00	0.00	1.00	0.00	0.00	0.00	2.00
c158934_g1	0.00	0.00	0.00	2.00	0.00	0.00	1.00	0.00
c85926_g1	106.00	27.00	7.00	4.00	9.00	3.00	4.00	3.00
c53502_g1	1.00	4.00	6.00	9.00	4.00	8.00	5.00	11.00
c77764_g1	5.00	1.00	1.00	8.00	1.00	6.00	2.00	8.00
c41678_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c117649_g1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c87659_g3	1.00	4.00	2.00	3.00	0.00	1.00	1.00	0.00
c130993_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c107021_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c11082_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
c74969_g1	41.00	51.00	57.00	74.00	69.00	70.00	43.00	79.00
c65740_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00
c88656_g4	193.69	216.92	233.26	204.73	179.69	221.87	263.76	282.66
c203798_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00
c207996_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c136010_g1	0.00	2.00	0.00	0.00	0.00	0.00	0.00	1.00
c134092_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c54874_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c209600_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c205864_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c1397_g1	4.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c45376_g1	1.00	1.00	0.00	0.00	0.00	1.00	0.00	1.00
c156887_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c137336_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c131663_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c118393_g1	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00
c117792_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c75267_g2	0.00	2.00	6.00	12.00	10.00	17.00	11.00	22.00
c72200_g2	2.00	1.00	1.00	2.00	1.00	2.00	6.00	1.00
c54504_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c191757_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c155218_g1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
c124266_g1	1.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00
c92481_g3	250.00	210.00	294.00	305.00	179.00	198.00	288.00	347.00
c32658_g1	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00
c181395_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c159100_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c187668_g1	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
c184255_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c145834_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c176354_g1	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00
c49614_g1	0.00	0.00	0.00	10.00	9.00	10.00	0.00	3.00
c178953_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c10141_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c20799_g1	0.00	0.00	2.00	0.00	0.00	1.00	0.00	3.00
c177375_g1	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00
c89817_g3	0.00	12.00	9.00	10.00	11.00	12.00	8.00	10.00
c202969_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c189822_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c176796_g1	0.00	0.00	0.00	1.00	0.00	2.00	0.00	0.00
c7990_g1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c141165_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c57687_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c6144_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c91783_g1	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00
c44387_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c119693_g1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c91190_g1	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00
c197341_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c92535_g2	8.00	13.00	9.00	12.00	14.00	16.00	10.00	22.00
c76765_g1	0.00	2.00	0.00	1.00	3.00	3.00	0.00	1.00
c60576_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
c90115_g8	1.00	0.00	2.00	3.00	0.00	0.00	0.00	8.00
c182372_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c78400_g1	0.00	3.00	2.00	5.00	1.00	4.00	2.00	1.00
c45872_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00
c204275_g1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c134089_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c84942_g1	718.00	518.00	816.00	1352.00	831.00	891.00	862.00	1098.00
c54920_g1	0.00	1.00	0.00	0.00	1.00	1.00	0.00	1.00
c210293_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c91124_g9	823.00	640.00	795.00	1029.00	493.00	541.00	567.00	738.00
c93671_g19	4.45	5.21	8.49	12.24	3.50	8.98	7.00	2.88
c98564_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c84504_g1	0.00	2.00	2.00	20.00	10.00	2.00	3.00	13.00
c174778_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c74384_g1	5.00	5.00	2.00	1.00	6.00	2.00	1.00	6.00
c144548_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c59932_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c27921_g1	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00
c165813_g1	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
c92420_g1	0.00	0.00	0.00	3.00	3.00	3.00	3.00	4.00
c44970_g2	0.00	0.00	0.00	1.00	0.00	0.00	1.00	5.00
c182866_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00
c138658_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c93869_g4	4.00	8.00	8.00	4.00	4.00	5.00	8.00	8.00
c85405_g1	77.00	66.00	79.00	135.00	431.00	402.00	297.00	402.00
c77495_g1	0.00	2.00	3.00	1.00	3.00	0.00	2.00	6.00
c14556_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c2931_g2	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c15763_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c125586_g1	0.00	0.00	0.00	0.00	0.00	3.00	0.00	1.00
c147980_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c195381_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	2.00
c117427_g1	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00
c155069_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c110785_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c171200_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c88925_g1	1357.87	1309.78	1625.89	1649.82	1116.85	1148.94	1374.94	1620.88
c14666_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c104329_g1	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00
c38787_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c189265_g1	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00
c171168_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c199844_g1	0.00	0.00	0.00	1.00	1.00	1.00	0.00	1.00
c91509_g1	10.00	19.00	25.00	9.00	15.00	33.00	15.00	17.00
c74017_g1	1.00	2.00	2.00	4.00	0.00	1.00	0.00	2.00
c65603_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c56493_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c132731_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c118619_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c44630_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c143254_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c66548_g2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c136664_g1	0.00	1.00	0.00	0.00	2.00	0.00	0.00	1.00
c100331_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c82304_g2	2814.00	3679.00	7802.00	12140.00	9249.00	10437.00	11916.00	11781.00
c85087_g1	16.00	52.00	27.00	88.00	81.00	114.00	26.00	124.00
c208805_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00
c61247_g1	84.00	28.00	36.00	40.00	10.00	10.00	12.00	13.00
c42879_g1	0.00	0.00	0.00	0.00	3.00	2.00	0.00	0.00
c204980_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c29496_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c144906_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c71430_g2	0.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00
c207910_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c196836_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c21340_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c88966_g4	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c91316_g3	40.00	112.00	89.00	10.00	3.00	12.00	3.00	13.00
c207160_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c157300_g1	1.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00
c180448_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c102008_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c143559_g1	0.00	0.00	0.00	1.00	0.00	0.00	3.00	0.00
c135753_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00
c198785_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
c39720_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	4.00
c133661_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c119137_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
c202536_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c135869_g1	2.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c2276_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c80326_g1	272.00	256.00	347.00	345.00	234.00	167.00	267.00	250.00
c79263_g1	0.00	2.00	6.00	0.00	0.00	0.00	0.00	1.00
c70974_g1	1.00	1.00	1.00	3.00	1.00	1.00	0.00	1.00
c198805_g1	0.00	0.00	0.00	0.00	1.00	1.00	1.00	0.00
c118651_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c116805_g1	1.00	0.00	0.00	0.00	2.00	1.00	1.00	0.00
c99861_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c152079_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c201135_g1	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00
c156806_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c92694_g14	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c64250_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c118126_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c133282_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c9372_g2	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00
c13972_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3.00
c86885_g1	306.00	466.00	579.00	1106.00	923.00	711.00	501.00	864.00
c85396_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c210961_g1	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00
c75570_g1	2.00	4.00	2.00	11.00	9.00	10.00	3.00	3.00
c82369_g1	45.00	34.00	51.00	40.00	52.00	51.00	63.00	63.00
c76672_g1	29.00	32.00	58.00	50.00	48.00	62.00	66.00	48.00
c79800_g1	9.00	8.00	17.00	29.00	21.00	14.00	12.00	16.00
c120030_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c184823_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c162620_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c150762_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c176232_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c94132_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c72792_g1	0.00	0.00	1.00	3.00	1.00	0.00	0.00	4.00
c49487_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c183650_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c158430_g1	0.00	2.00	0.00	0.00	0.00	1.00	0.00	0.00
c49334_g1	0.00	3.00	2.00	0.00	3.00	1.00	0.00	1.00
c38287_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c208879_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c22762_g1	2.00	2.00	0.00	0.00	0.00	2.00	0.00	1.00
c128279_g1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c165259_g1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c1038_g2	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c19873_g2	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
c158162_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c128901_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c99624_g1	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00
c208653_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c86448_g3	3.00	1.00	0.00	3.00	2.00	3.00	0.00	5.00
c45351_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c178287_g1	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
c121844_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c62606_g1	1.00	1.00	2.00	4.00	8.00	11.00	4.00	10.00
c142264_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c127667_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c19216_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c42382_g1	0.00	0.00	2.00	1.00	0.00	4.00	1.00	0.00
c5236_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c10974_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c52180_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c172493_g1	0.00	0.00	0.00	0.00	1.00	0.00	1.00	0.00
c66784_g2	3.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00
c99463_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c24599_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00
c90592_g2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c208194_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c207896_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c143668_g1	0.00	0.00	0.00	3.00	0.00	0.00	0.00	0.00
c85500_g4	171.00	128.00	138.00	325.00	191.00	211.00	197.00	212.00
c207418_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c66031_g1	0.00	0.00	0.00	0.00	9.00	7.00	3.00	2.00
c75875_g2	7.00	1.00	1.00	9.00	2.00	2.00	5.00	3.00
c145373_g1	0.00	0.00	1.00	0.00	2.00	1.00	0.00	1.00
c52188_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c126662_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c52843_g1	2.00	0.00	0.00	0.00	0.00	2.00	1.00	4.00
c159049_g1	1.00	0.00	0.00	0.00	0.00	3.00	0.00	2.00
c60596_g2	0.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00
c109519_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c100008_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c89304_g3	96.00	259.00	317.00	310.00	504.00	313.00	162.00	476.00
c105361_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c122063_g1	1.00	0.00	0.00	1.00	0.00	2.00	2.00	2.00
c73929_g1	24.00	25.00	28.00	31.00	21.00	27.00	21.00	27.00
c87506_g1	143.00	265.00	370.00	454.00	391.00	442.00	437.00	462.00
c44248_g1	0.00	0.00	2.00	0.00	0.00	0.00	1.00	0.00
c142048_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c135177_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c209241_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c153488_g1	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00
c99644_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c85724_g7	22.00	19.00	20.00	13.00	23.00	14.00	15.00	15.00
c183443_g1	0.00	0.00	2.00	0.00	1.00	1.00	1.00	0.00
c33316_g1	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00
c184630_g1	0.00	0.00	0.00	2.00	2.00	4.00	3.00	0.00
c126004_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c147098_g1	1.00	0.00	3.00	0.00	0.00	0.00	0.00	1.00
c46969_g1	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00
c202145_g1	0.00	0.00	1.00	2.00	3.00	0.00	1.00	5.00
c129860_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c81486_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c68196_g1	3.00	0.00	3.00	6.00	8.00	2.00	4.00	2.00
c66046_g1	238.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c53746_g1	0.00	0.00	0.00	0.00	3.00	1.00	0.00	0.00
c7929_g1	0.00	0.00	1.00	0.00	0.00	2.00	0.00	0.00
c61379_g1	0.00	0.00	1.00	0.00	0.00	1.00	0.00	1.00
